FAP_2021,Intitulé FAP,Rome,Qualification,Intitulé Rome,,,,,
G0B40b,Ouvriers qualifiés en réparation de carrosserie,I1606,Q_0346789,Réparation de carrosserie,,,,,
G0B41d,"Ouvriers qualifiés en Maintenance d'engins de chantier, de levage, manutention et agricoles",I1603,Q_0346,"Maintenance d'engins de chantier, de levage, manutention et agricoles",,,,,
G0B41e,Ouvriers qualifiés en Mécanique automobile,I1604,Q_0346,Mécanique automobile,,,,,
G0B41c,"Ouvriers qualifiés en Réparation de cycles, motocycles et motoculteurs de loisirs",I1607,Q_0346,"Réparation de cycles, motocycles et motoculteurs de loisirs",,,,,
G1X70,Techniciens et agents de maîtrise en intervention technique en Hygiène Sécurité Environnement -HSE industriel et protection du patrimoine naturel,A1204,Q_078,Protection du patrimoine naturel,,,,,
G1X72a,Techniciens et agents de maîtrise en maintenance mécanique et entretien d'équipements industriels,B1604,Q_789,Réparation - montage en systèmes horlogers,,,,,
G1X75,Techniciens et agents de maîtrise en assistance et support technique client et en installation et maintenance télécoms et courants faibles,H1101,Q_012345678,Assistance et support technique client,,,,,
G1X77c,"Techniciens et agents de maîtrise en études, conception et maintenance d'automatismes",H1208,Q_012345678,Intervention technique en études et conception en automatisme,,,,,
N1X90,"Ingénieurs et cadres d'étude, recherche et développement (industrie)",H1208,Q_9,Intervention technique en études et conception en automatisme,,,,,
G1X70,Techniciens et agents de maîtrise en intervention technique en Hygiène Sécurité Environnement -HSE industriel et protection du patrimoine naturel,H1303,Q_012345678,Intervention technique en Hygiène Sécurité Environnement -HSE- industriel,,,,,
H1X91,Ingénieurs et cadres techniques en Hygiène Sécurité Environnement -HSE- industriels et exploitation éco-industriel,H1303,Q_9,Intervention technique en Hygiène Sécurité Environnement -HSE- industriel,,,,,
G1X77c,"Techniciens et agents de maîtrise en études, conception et maintenance d'automatismes",I1301,,Installation et maintenance d'ascenseurs,,,,,
G0A41,Ouvriers de la maintenance en électricité et en électronique,I1302,Q_0123456,Installation et maintenance d'automatismes,,,,,
G1X77c,"Techniciens et agents de maîtrise en études, conception et maintenance d'automatismes",I1302,Q_78,Installation et maintenance d'automatismes,,,,,
H1X92,Ingénieurs en maintenance et support technique client,I1302,Q_9,Installation et maintenance d'automatismes,,,,,
G1X72a,Techniciens et agents de maîtrise en maintenance mécanique et entretien d'équipements industriels,I1304,Q_78,Installation et maintenance d'équipements industriels et d'exploitation,,,,,
H1X92,Ingénieurs en maintenance et support technique client,I1304,Q_9,Installation et maintenance d'équipements industriels et d'exploitation,,,,,
G0A40b,Ouvriers en maintenance générale et mécanique industrielle,I1304,Q_0123456,Installation et maintenance d'équipements industriels et d'exploitation,,,,,
G1X77b,Techniciens et agents de maîtrise en Installation et maintenance électronique,I1305,Q_789,Installation et maintenance électronique,,,,,
G0A41,Ouvriers de la maintenance en électricité et en électronique,I1305,Q_0123456,Installation et maintenance électronique,,,,,
G1X74,Techniciens et agents de maîtrise en installation et maintenance en froid et conditionnement d'air,I1306,,"Installation et maintenance en froid, conditionnement d'air",,,,,
G1X75,Techniciens et agents de maîtrise en assistance et support technique client et en installation et maintenance télécoms et courants faibles,I1307,Q_012345678,Installation et maintenance télécoms et courants faibles,,,,,
M2X92b,"Responsables et cadres de maintenance, support et service aux utilisateurs en informatique et télécom",I1307,Q_9,Installation et maintenance télécoms et courants faibles,,,,,
B2X33a,"Plombiers, chauffagistes peu qualifiés",I1308,,Maintenance d'installation de chauffage,,,,,
G1X77a,Techniciens et agents de maîtrise en maintenance électrique,I1309,Q_789,Maintenance électrique,,,,,
G1X72a,Techniciens et agents de maîtrise en maintenance mécanique et entretien d'équipements industriels,I1310,Q_78,Maintenance mécanique industrielle,,,,,
H1X92,Ingénieurs en maintenance et support technique client,I1310,Q_9,Maintenance mécanique industrielle,,,,,
G1X72a,Techniciens et agents de maîtrise en maintenance mécanique et entretien d'équipements industriels,I1503,Q_789,Intervention en milieux et produits nocifs,,,,,
G1X72b,"Techniciens et agents de maîtrise en maintenance en nautisme, mécanique de marine et aéronefs",I1601,Q_789,Installation et maintenance en nautisme,,,,,
G1X72b,"Techniciens et agents de maîtrise en maintenance en nautisme, mécanique de marine et aéronefs",I1602,Q_789,Maintenance d'aéronefs,,,,,
G1X71c,"Techniciens et agents de maîtrise en Maintenance d'engins de chantier, de levage, manutention et agricoles",I1603,Q_789,"Maintenance d'engins de chantier, de levage, manutention et agricoles",,,,,
G1X71a,"Techniciens et agents de maîtrise en mécanique automobile, réparation de cycles, motocycles et motoculteurs de loisirs",I1604,Q_789,Mécanique automobile,,,,,
G1X72b,"Techniciens et agents de maîtrise en maintenance en nautisme, mécanique de marine et aéronefs",I1605,Q_789,Mécanique de marine,,,,,
G1X71a,"Techniciens et agents de maîtrise en mécanique automobile, réparation de cycles, motocycles et motoculteurs de loisirs",I1607,Q_789,"Réparation de cycles, motocycles et motoculteurs de loisirs",,,,,
G1X78,Techniciens et agents de maîtrise en distribution et assainissement d'eau et gestion des déchets,K2301,Q_789,Distribution et assainissement d'eau,,,,,
H0X90,Techniciens du contrôle qualité,H1301,Q_012345678,Inspection de conformité,,,,,
G0B41b,Ouvriers peu qualifiés en mécanique automobile,I1103,Q_125,Supervision d'entretien et gestion de véhicules,,,,,
G0B41e,Ouvriers qualifiés en Mécanique automobile,I1103,Q_0346,Supervision d'entretien et gestion de véhicules,,,,,
G1X71a,"Techniciens et agents de maîtrise en mécanique automobile, réparation de cycles, motocycles et motoculteurs de loisirs",I1103,Q_78,Supervision d'entretien et gestion de véhicules,,,,,
H1X92,Ingénieurs en maintenance et support technique client,I1103,Q_9,Supervision d'entretien et gestion de véhicules,,,,,
T4X62b,Agents d'entretien industriel,K2306,Q_0123456,Supervision d'exploitation éco industrielle,,,,,
G0A43,Ouvriers polyvalents d'entretien du bâtiment,I1203,Q_789,Maintenance de bâtiments et des locaux,,,,,
H1X90,Ingénieurs et cadres de fabrication et de la production,H1301,Q_9,Inspection de conformité,,,,,
H1X90,Ingénieurs et cadres de fabrication et de la production,H1505,Q_9,Intervention technique en formulation et analyse sensorielle,,,,,
H1X90,Ingénieurs et cadres de fabrication et de la production,H2502,Q_9,Management et ingénierie de production,,,,,
E5X70a,Techniciens des industries de process,H2502,Q_01234567,Management et ingénierie de production,,,,,
E5X80,Agents de maitrise et assimilés des industries de process,H2502,Q_8,Management et ingénierie de production,,,,,
H1X91,Ingénieurs et cadres techniques en Hygiène Sécurité Environnement -HSE- industriels et exploitation éco-industriel,A1204,Q_9,Protection du patrimoine naturel,,,,,
H1X92,Ingénieurs en maintenance et support technique client,H1101,Q_9,Assistance et support technique client,,,,,
H1X91,Ingénieurs et cadres techniques en Hygiène Sécurité Environnement -HSE- industriels et exploitation éco-industriel,H1302,Q_9,Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels,,,,,
G1X70,Techniciens et agents de maîtrise en intervention technique en Hygiène Sécurité Environnement -HSE industriel et protection du patrimoine naturel,H1302,Q_012345678,Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels,,,,,
H1X92,Ingénieurs en maintenance et support technique client,I1102,Q_9,Management et ingénierie de maintenance industrielle,,,,,
G1X72a,Techniciens et agents de maîtrise en maintenance mécanique et entretien d'équipements industriels,I1102,Q_012345678,Management et ingénierie de maintenance industrielle,,,,,
H1X91,Ingénieurs et cadres techniques en Hygiène Sécurité Environnement -HSE- industriels et exploitation éco-industriel,K2302,Q_9,Management et inspection en environnement urbain,,,,,
G1X78,Techniciens et agents de maîtrise en distribution et assainissement d'eau et gestion des déchets,K2302,Q_012345678,Management et inspection en environnement urbain,,,,,
H1X91,Ingénieurs et cadres techniques en Hygiène Sécurité Environnement -HSE- industriels et exploitation éco-industriel,K2306,Q_9,Supervision d'exploitation éco industrielle,,,,,
G1X78,Techniciens et agents de maîtrise en distribution et assainissement d'eau et gestion des déchets,K2306,Q_78,Supervision d'exploitation éco industrielle,,,,,
H1X93a,Ingénieurs et cadres technique en gestion industrielle et logistique,H1401,Q_9,Management et ingénierie gestion industrielle et logistique,,,,,
H0X92,"Techniciens et agents de maîtrise de la logistique, du planning, de l'ordonnancement et méthodes en industrialisation",H1401,Q_012345678,Management et ingénierie gestion industrielle et logistique,,,,,
H0X92,"Techniciens et agents de maîtrise de la logistique, du planning, de l'ordonnancement et méthodes en industrialisation",H1402,Q_012345678,Management et ingénierie méthodes et industrialisation,,,,,
H1X93b,Ingénieurs et cadres techniques en Management et ingénierie méthodes et industrialisation,H1402,Q_9,Management et ingénierie méthodes et industrialisation,,,,,
H1X93c,Ingénieurs et cadres techniques en management et ingénierie qualité industrielle et BTP,H1501,,Direction de laboratoire d'analyse industrielle,,,,,
H1X93c,Ingénieurs et cadres techniques en management et ingénierie qualité industrielle et BTP,H1502,Q_9,Management et ingénierie qualité industrielle,,,,,
H0X90,Techniciens du contrôle qualité,H1502,Q_78,Management et ingénierie qualité industrielle,,,,,
H0X40a,Ouvriers qualifiés du contrôle qualité,H1502,Q_0123456,Management et ingénierie qualité industrielle,,,,,
J0X32,"Conducteurs d’engins légers de déplacement de charges, cariste",N1101,Q_0125789,Conduite d'engins de déplacement des charges,,,,,
J0X30,Manutentionnaires et déménageurs peu qualifiés,N1102,Q_125,Déménagement,,,,,
J0X33,Magasiniers et préparateurs de commandes peu qualifiés,N1103,Q_125,Magasinage et préparation de commandes,,,,,
J0X30,Manutentionnaires et déménageurs peu qualifiés,N1105,Q_0125,Manutention manuelle de charges,,,,,
J5X40a,Agents d'exploitation des transports (hors ferroviaire),N2203,Q_0123456,Exploitation des pistes aéroportuaires,,,,,
J0X30,Manutentionnaires et déménageurs peu qualifiés,N3203,Q_0125789,Manutention portuaire,,,,,
J0X32,"Conducteurs d’engins légers de déplacement de charges, cariste",N1101,Q_346,Conduite d'engins de déplacement des charges,,,,,
J0X31,Manutentionnaires et déménageurs qualifiés,N1102,Q_034678,Déménagement,,,,,
J6X92,Cadres de la logistique,N1102,Q_9,Déménagement,,,,,
J0X34,Magasiniers et préparateurs de commande qualifiés,N1103,Q_0346,Magasinage et préparation de commandes,,,,,
J0X31,Manutentionnaires et déménageurs qualifiés,N1105,Q_346,Manutention manuelle de charges,,,,,
J1X80,Responsable du magasinage et de la logistique (non cadres),N1105,Q_78,Manutention manuelle de charges,,,,,
J6X92,Cadres de la logistique,N1105,Q_9,Manutention manuelle de charges,,,,,
J5X80,Techniciens d'exploitation et d'administration des transports,N2203,Q_78,Exploitation des pistes aéroportuaires,,,,,
J6X90a,Cadres des transports,N2203,Q_9,Exploitation des pistes aéroportuaires,,,,,
J0X31,Manutentionnaires et déménageurs qualifiés,N3203,Q_346,Manutention portuaire,,,,,
J1X80,Responsable du magasinage et de la logistique (non cadres),N1103,Q_78,Magasinage et préparation de commandes,,,,,
J6X92,Cadres de la logistique,N1103,Q_9,Magasinage et préparation de commandes,,,,,
J1X80,Responsable du magasinage et de la logistique (non cadres),N1302,Q_012345678,Direction de site logistique,,,,,
J3X40a,Ambulanciers,J1305,,Conduite de véhicules sanitaires,,,,,
J3X40b,"Conducteurs de taxi, VTC",N4102,,Conduite de transport de particuliers,,,,,
J3X41,Conducteurs de transport en commun sur route,N4103,,Conduite de transport en commun sur route,,,,,
J2X40,Facteurs et distributeurs de documents (non cadres),M1603,Q_0123456,Distribution de documents,,,,,
L4X80b,"Techniciens assistanat technique, administratif et gestion d'enquêtes",M1603,Q_78,Distribution de documents,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1603,Q_9,Distribution de documents,,,,,
J3X42,Conducteurs et livreurs sur courte distance (hors distribution de documents),N4104,,Courses et livraisons express,,,,,
J3X42,Conducteurs et livreurs sur courte distance (hors distribution de documents),N4105,,Conduite et livraison par tournées sur courte distance,,,,,
J3X43,Conducteurs routiers,N4101,,Conduite de transport de marchandises sur longue distance,,,,,
J3X44,Conducteurs sur rails et d'engins de traction,N4301,,Conduite sur rails,,,,,
J3X44,Conducteurs sur rails et d'engins de traction,N4402,,Exploitation et manœuvre des remontées mécaniques,,,,,
J5X40c,"Responsable de circulation ferroviaire, chef de gare (non cadres)",N4401,Q_5678,Circulation du réseau ferré,,,,,
J6X90a,Cadres des transports,N4401,Q_9,Circulation du réseau ferré,,,,,
J5X40b,Agents d'exploitation des transports ferroviaires,N4401,Q_01234,Circulation du réseau ferré,,,,,
J5X40b,Agents d'exploitation des transports ferroviaires,N4403,,Manœuvre du réseau ferré,,,,,
J5X60,Contrôleurs des transports,N4302,Q_012345678,Contrôle des transports en commun,,,,,
J6X90a,Cadres des transports,N4302,Q_9,Contrôle des transports en commun,,,,,
H0X92,"Techniciens et agents de maîtrise de la logistique, du planning, de l'ordonnancement et méthodes en industrialisation",H1403,,Intervention technique en gestion industrielle et logistique,,,,,
J5X80,Techniciens d'exploitation et d'administration des transports,N1201,Q_78,Affrètement transport,,,,,
J6X90a,Cadres des transports,N1201,Q_9,Affrètement transport,,,,,
J5X80,Techniciens d'exploitation et d'administration des transports,N1202,Q_78,Gestion des opérations de circulation internationale des marchandises,,,,,
J6X90a,Cadres des transports,N1202,Q_9,Gestion des opérations de circulation internationale des marchandises,,,,,
J1X80,Responsable du magasinage et de la logistique (non cadres),N1301,Q_78,Conception et organisation de la chaîne logistique,,,,,
J1X80,Responsable du magasinage et de la logistique (non cadres),N1303,Q_78,Intervention technique d'exploitation logistique,,,,,
J0X34,Magasiniers et préparateurs de commande qualifiés,N1303,Q_0346,Intervention technique d'exploitation logistique,,,,,
J0X33,Magasiniers et préparateurs de commandes peu qualifiés,N1303,Q_125,Intervention technique d'exploitation logistique,,,,,
J0X33,Magasiniers et préparateurs de commandes peu qualifiés,N1301,Q_125,Conception et organisation de la chaîne logistique,,,,,
J0X34,Magasiniers et préparateurs de commande qualifiés,N1301,Q_0346,Conception et organisation de la chaîne logistique,,,,,
J6X92,Cadres de la logistique,N1303,Q_9,Intervention technique d'exploitation logistique,,,,,
J5X80,Techniciens d'exploitation et d'administration des transports,N2204,Q_012345678,Préparation des vols,,,,,
J6X90a,Cadres des transports,N2204,Q_9,Préparation des vols,,,,,
J5X80,Techniciens d'exploitation et d'administration des transports,N3201,Q_78,Exploitation des opérations portuaires et du transport maritime,,,,,
J0X30,Manutentionnaires et déménageurs peu qualifiés,N3201,Q_0125,Exploitation des opérations portuaires et du transport maritime,,,,,
J0X31,Manutentionnaires et déménageurs qualifiés,N3201,Q_346,Exploitation des opérations portuaires et du transport maritime,,,,,
J5X80,Techniciens d'exploitation et d'administration des transports,N3202,Q_78,Exploitation du transport fluvial,,,,,
J5X40a,Agents d'exploitation des transports (hors ferroviaire),N3202,Q_01234,Exploitation du transport fluvial,,,,,
J5X80,Techniciens d'exploitation et d'administration des transports,N4201,Q_78,Direction d'exploitation des transports routiers de marchandises,,,,,
J5X40a,Agents d'exploitation des transports (hors ferroviaire),N4201,Q_01234,Direction d'exploitation des transports routiers de marchandises,,,,,
J5X80,Techniciens d'exploitation et d'administration des transports,N4202,Q_78,Direction d'exploitation des transports routiers de personnes,,,,,
J5X40a,Agents d'exploitation des transports (hors ferroviaire),N4202,Q_01234,Direction d'exploitation des transports routiers de personnes,,,,,
J5X80,Techniciens d'exploitation et d'administration des transports,N4203,Q_78,Intervention technique d'exploitation des transports routiers de marchandises,,,,,
J5X40a,Agents d'exploitation des transports (hors ferroviaire),N4203,Q_01234,Intervention technique d'exploitation des transports routiers de marchandises,,,,,
J5X80,Techniciens d'exploitation et d'administration des transports,N4204,Q_78,Intervention technique d'exploitation des transports routiers de personnes,,,,,
J5X40a,Agents d'exploitation des transports (hors ferroviaire),N4204,Q_01234,Intervention technique d'exploitation des transports routiers de personnes,,,,,
J4X60,Agents et hôtesses d'accompagnement,G1201,Q_012345678,"Accompagnement de voyages, d'activités culturelles ou sportives",,,,,
J6X90b,Cadres du tourisme,G1201,Q_9,"Accompagnement de voyages, d'activités culturelles ou sportives",,,,,
J5X40a,Agents d'exploitation des transports (hors ferroviaire),N2101,Q_01234,Navigation commerciale aérienne,,,,,
J4X60,Agents et hôtesses d'accompagnement,N2101,Q_56,Navigation commerciale aérienne,,,,,
J5X81,Techniciens et agents de maîtrise du tourisme,N2101,Q_78,Navigation commerciale aérienne,,,,,
J6X91,Personnels techniques navigants de l’aviation,N2101,Q_9,Navigation commerciale aérienne,,,,,
J5X40a,Agents d'exploitation des transports (hors ferroviaire),N1201,Q_01234,Affrètement transport,,,,,
J4X62,Employés administratifs et commerciaux des transports,N1201,Q_56,Affrètement transport,,,,,
J5X40a,Agents d'exploitation des transports (hors ferroviaire),N1202,Q_01234,Gestion des opérations de circulation internationale des marchandises,,,,,
J4X62,Employés administratifs et commerciaux des transports,N1202,Q_56,Gestion des opérations de circulation internationale des marchandises,,,,,
J4X63,Employés du tourisme et agent de billetterie des transports,D1204,Q_56,Location de véhicules ou de matériel de loisirs,,,,,
J4X63,Employés du tourisme et agent de billetterie des transports,G1101,Q_0123456,Accueil touristique,,,,,
J5X81,Techniciens et agents de maîtrise du tourisme,G1101,Q_789,Accueil touristique,,,,,
J4X63,Employés du tourisme et agent de billetterie des transports,G1303,Q_56,Vente de voyages,,,,,
J5X40a,Agents d'exploitation des transports (hors ferroviaire),N2201,Q_01234,Personnel d'escale aéroportuaire,,,,,
J4X62,Employés administratifs et commerciaux des transports,N2201,Q_56,Personnel d'escale aéroportuaire,,,,,
J5X80,Techniciens d'exploitation et d'administration des transports,N2201,Q_789,Personnel d'escale aéroportuaire,,,,,
J4X63,Employés du tourisme et agent de billetterie des transports,D1204,Q_01234,Location de véhicules ou de matériel de loisirs,,,,,
J5X81,Techniciens et agents de maîtrise du tourisme,D1204,Q_789,Location de véhicules ou de matériel de loisirs,,,,,
J5X81,Techniciens et agents de maîtrise du tourisme,G1102,Q_78,Promotion du tourisme local,,,,,
J6X90b,Cadres du tourisme,G1102,Q_9,Promotion du tourisme local,,,,,
J4X63,Employés du tourisme et agent de billetterie des transports,G1102,Q_0123456,Promotion du tourisme local,,,,,
J5X81,Techniciens et agents de maîtrise du tourisme,G1301,Q_012345678,Conception de produits touristiques,,,,,
J6X90b,Cadres du tourisme,G1301,Q_9,Conception de produits touristiques,,,,,
J5X81,Techniciens et agents de maîtrise du tourisme,G1303,Q_78,Vente de voyages,,,,,
J6X90b,Cadres du tourisme,G1303,Q_9,Vente de voyages,,,,,
J4X63,Employés du tourisme et agent de billetterie des transports,G1303,Q_01234,Vente de voyages,,,,,
J4X62,Employés administratifs et commerciaux des transports,N3202,Q_56,Exploitation du transport fluvial,,,,,
J4X62,Employés administratifs et commerciaux des transports,N4201,Q_56,Direction d'exploitation des transports routiers de marchandises,,,,,
J4X62,Employés administratifs et commerciaux des transports,N4202,Q_56,Direction d'exploitation des transports routiers de personnes,,,,,
J4X62,Employés administratifs et commerciaux des transports,N4203,Q_56,Intervention technique d'exploitation des transports routiers de marchandises,,,,,
J4X62,Employés administratifs et commerciaux des transports,N4204,Q_56,Intervention technique d'exploitation des transports routiers de personnes,,,,,
J6X90a,Cadres des transports,N2202,,Contrôle de la navigation aérienne,,,,,
J6X90a,Cadres des transports,N2205,,Direction d'escale et exploitation aéroportuaire,,,,,
J6X90a,Cadres des transports,N3201,Q_9,Exploitation des opérations portuaires et du transport maritime,,,,,
J6X90a,Cadres des transports,N3202,Q_9,Exploitation du transport fluvial,,,,,
J6X90a,Cadres des transports,N4201,Q_9,Direction d'exploitation des transports routiers de marchandises,,,,,
J6X90a,Cadres des transports,N4202,Q_9,Direction d'exploitation des transports routiers de personnes,,,,,
J6X90a,Cadres des transports,N4203,Q_9,Intervention technique d'exploitation des transports routiers de marchandises,,,,,
J6X90a,Cadres des transports,N4204,Q_9,Intervention technique d'exploitation des transports routiers de personnes,,,,,
J6X91,Personnels techniques navigants de l’aviation,N2102,,Pilotage et navigation technique aérienne,,,,,
J5X81,Techniciens et agents de maîtrise du tourisme,G1302,Q_012345678,Optimisation de produits touristiques,,,,,
J6X90b,Cadres du tourisme,G1302,Q_9,Optimisation de produits touristiques,,,,,
J6X92,Cadres de la logistique,N1301,Q_9,Conception et organisation de la chaîne logistique,,,,,
J6X92,Cadres de la logistique,N1302,Q_9,Direction de site logistique,,,,,
T6X61d,"Artisans et ouvriers animaliers (toiletteurs, maréchaux-ferrants et taxidermistes)",A1502,Q_125,Podologie animale,,,,,
T6X61d,"Artisans et ouvriers animaliers (toiletteurs, maréchaux-ferrants et taxidermistes)",A1503,Q_125,Toilettage des animaux,,,,,
K0X30,Artisans et ouvriers artisanaux,B1302,Q_125,Décoration d'objets d'art et artisanaux,,,,,
K0X30,Artisans et ouvriers artisanaux,B1303,Q_125,Gravure - ciselure,,,,,
K0X30,Artisans et ouvriers artisanaux,B1401,Q_125,"Réalisation d'objets en lianes, fibres et brins végétaux",,,,,
K0X30,Artisans et ouvriers artisanaux,B1402,Q_125,Reliure et restauration de livres et archives,,,,,
K0X30,Artisans et ouvriers artisanaux,B1501,Q_125,Fabrication et réparation d'instruments de musique,,,,,
K0X30,Artisans et ouvriers artisanaux,B1601,Q_125,Métallerie d'art,,,,,
K0X30,Artisans et ouvriers artisanaux,B1603,Q_125,"Réalisation d'ouvrages en bijouterie, joaillerie et orfèvrerie",,,,,
T6X61d,"Artisans et ouvriers animaliers (toiletteurs, maréchaux-ferrants et taxidermistes)",B1701,Q_125,Conservation et reconstitution d'espèces animales,,,,,
K0X32,Artisans et ouvriers de blanchisserie,D1205,Q_125,Nettoyage d'articles textiles ou cuirs,,,,,
T6X61d,"Artisans et ouvriers animaliers (toiletteurs, maréchaux-ferrants et taxidermistes)",A1502,Q_0346789,Podologie animale,,,,,
T6X61d,"Artisans et ouvriers animaliers (toiletteurs, maréchaux-ferrants et taxidermistes)",A1503,Q_0346789,Toilettage des animaux,,,,,
K0X30,Artisans et ouvriers artisanaux,B1302,Q_0346789,Décoration d'objets d'art et artisanaux,,,,,
K0X30,Artisans et ouvriers artisanaux,B1303,Q_0346789,Gravure - ciselure,,,,,
K0X30,Artisans et ouvriers artisanaux,B1401,Q_0346789,"Réalisation d'objets en lianes, fibres et brins végétaux",,,,,
K0X30,Artisans et ouvriers artisanaux,B1402,Q_0346789,Reliure et restauration de livres et archives,,,,,
K0X30,Artisans et ouvriers artisanaux,B1501,Q_0346789,Fabrication et réparation d'instruments de musique,,,,,
K0X30,Artisans et ouvriers artisanaux,B1601,Q_0346789,Métallerie d'art,,,,,
K0X30,Artisans et ouvriers artisanaux,B1603,Q_0346789,"Réalisation d'ouvrages en bijouterie, joaillerie et orfèvrerie",,,,,
T6X61d,"Artisans et ouvriers animaliers (toiletteurs, maréchaux-ferrants et taxidermistes)",B1701,Q_0346789,Conservation et reconstitution d'espèces animales,,,,,
K0X32,Artisans et ouvriers de blanchisserie,D1205,Q_0346789,Nettoyage d'articles textiles ou cuirs,,,,,
L0X60b,Secrétaires assistants commerciaux,D1401,Q_0123456,Assistanat commercial,,,,,
L0X60a,Secrétaires,M1607,Q_0123456,Secrétariat,,,,,
L0X60c,Secrétaires comptables,M1608,Q_0123456,Secrétariat comptable,,,,,
L0X60d,Secrétaires médicaux et assistants médicaux ou médico-sociaux,M1609,Q_0123456,Secrétariat et assistanat médical ou médico-social,,,,,
L1X60,Employés de la comptabilité,M1203,Q_0123456,Comptabilité,,,,,
L2X60,Agents d'accueil et d'information,M1601,Q_0123456,Accueil et renseignements,,,,,
L4X80b,"Techniciens assistanat technique, administratif et gestion d'enquêtes",M1601,Q_78,Accueil et renseignements,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1601,Q_9,Accueil et renseignements,,,,,
L2X61,Agents administratifs,M1401,Q_0123456,Conduite d'enquêtes,,,,,
L4X80b,"Techniciens assistanat technique, administratif et gestion d'enquêtes",M1401,Q_78,Conduite d'enquêtes,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1401,Q_9,Conduite d'enquêtes,,,,,
L2X61,Agents administratifs,M1501,Q_0123456,Assistanat en ressources humaines,,,,,
L2X61,Agents administratifs,M1602,Q_0123456,Opérations administratives,,,,,
L4X80b,"Techniciens assistanat technique, administratif et gestion d'enquêtes",M1602,Q_78,Opérations administratives,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1602,Q_9,Opérations administratives,,,,,
L2X61,Agents administratifs,M1605,Q_0123456,Assistanat technique et administratif,,,,,
L2X61,Agents administratifs,M1606,Q_0123456,Saisie de données,,,,,
L4X80b,"Techniciens assistanat technique, administratif et gestion d'enquêtes",M1606,Q_78,Saisie de données,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1606,Q_9,Saisie de données,,,,,
L3X80a,Assistants commerciaux techniciens,D1401,Q_78,Assistanat commercial,,,,,
R4X90b,Cadres commerciaux et de la mercatique,D1401,Q_9,Assistanat commercial,,,,,
L3X80b,Secrétaires et assistanat de direction,M1604,Q_78,Assistanat de direction,,,,,
L0X60a,Secrétaires,M1604,Q_0123456,Assistanat de direction,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1604,Q_9,Assistanat de direction,,,,,
L3X80b,Secrétaires et assistanat de direction,M1607,Q_78,Secrétariat,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1607,Q_9,Secrétariat,,,,,
L3X80c,Secrétaires de direction comptable,M1608,Q_78,Secrétariat comptable,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1608,Q_9,Secrétariat comptable,,,,,
L3X80d,Secrétaires de direction médical ou médico-social,M1609,Q_78,Secrétariat et assistanat médical ou médico-social,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1609,Q_9,Secrétariat et assistanat médical ou médico-social,,,,,
L4X80a,Techniciens assistanat en ressources humaines,M1404,,Management et gestion d'enquêtes,,,,,
L4X80a,Techniciens assistanat en ressources humaines,M1501,Q_78,Assistanat en ressources humaines,,,,,
L5X92,Cadres des ressources humaines et du recrutement,M1501,Q_9,Assistanat en ressources humaines,,,,,
L4X80b,"Techniciens assistanat technique, administratif et gestion d'enquêtes",M1605,Q_78,Assistanat technique et administratif,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1605,Q_9,Assistanat technique et administratif,,,,,
L4X81,Techniciens et agents de maîtrise des services financiers ou comptables,M1203,Q_78,Comptabilité,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1201,Q_9,Analyse et ingénierie financière,,,,,
L4X81,Techniciens et agents de maîtrise des services financiers ou comptables,M1201,Q_012345678,Analyse et ingénierie financière,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1202,Q_9,Audit et contrôle comptables et financiers,,,,,
L4X81,Techniciens et agents de maîtrise des services financiers ou comptables,M1202,Q_012345678,Audit et contrôle comptables et financiers,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1203,Q_9,Comptabilité,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1204,Q_9,Contrôle de gestion,,,,,
L4X81,Techniciens et agents de maîtrise des services financiers ou comptables,M1204,Q_78,Contrôle de gestion,,,,,
L1X60,Employés de la comptabilité,M1204,Q_0123456,Contrôle de gestion,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1205,Q_9,Direction administrative et financière,,,,,
L4X81,Techniciens et agents de maîtrise des services financiers ou comptables,M1205,Q_78,Direction administrative et financière,,,,,
L2X61,Agents administratifs,M1205,Q_0123456,Direction administrative et financière,,,,,
L5X90,"Cadres administratifs, comptables et financiers (hors juristes)",M1206,Q_9,Management de groupe ou de service comptable,,,,,
L4X81,Techniciens et agents de maîtrise des services financiers ou comptables,M1206,Q_78,Management de groupe ou de service comptable,,,,,
